Packet_Number,Timestamp,Data
480,2026-02-27 00:11:35,-1227.1062271062272|-103.2967032967033|473.992673992674|-336.996336996337|144.32234432234432
481,2026-02-27 00:11:35,-1225.6410256410256|-95.97069597069597|520.8791208791209|-378.75457875457874|112.08791208791209
482,2026-02-27 00:11:35,-1259.3406593406594|-32.967032967032964|467.3992673992674|-376.5567765567766|157.50915750915752
483,2026-02-27 00:11:35,-1257.8754578754579|-37.362637362637365|536.996336996337|-298.9010989010989|166.3003663003663
484,2026-02-27 00:11:36,-1240.2930402930403|-12.454212454212454|520.1465201465202|-258.6080586080586|280.5860805860806
485,2026-02-27 00:11:36,-1203.6630036630036|-21.245421245421245|544.3223443223443|-214.65201465201466|362.6373626373626
486,2026-02-27 00:11:36,-1193.4065934065934|-5.86080586080586|535.5311355311355|-156.04395604395606|415.38461538461536
487,2026-02-27 00:11:36,-1273.992673992674|-59.34065934065934|452.74725274725273|-302.56410256410254|345.7875457875458
488,2026-02-27 00:11:36,-1249.084249084249|-12.454212454212454|490.1098901098901|-194.87179487179486|672.5274725274726
489,2026-02-27 00:11:36,-351.64835164835165|1499.6336996336997|1419.047619047619|-122.34432234432235|-97.43589743589743
490,2026-02-27 00:11:36,-1500.3663003663003|-161.9047619047619|336.996336996337|-205.86080586080587|483.5164835164835
491,2026-02-27 00:11:36,-1306.9597069597069|-30.036630036630036|389.7435897435897|-117.94871794871794|568.4981684981685
492,2026-02-27 00:11:36,-1256.4102564102564|112.08791208791209|438.82783882783883|6.593406593406593|663.003663003663
493,2026-02-27 00:11:36,-1231.5018315018315|185.34798534798534|580.952380952381|21.245421245421245|863.7362637362637
494,2026-02-27 00:11:36,-1026.3736263736264|315.75091575091574|843.2234432234433|264.46886446886447|1186.080586080586
495,2026-02-27 00:11:36,-797.8021978021978|638.8278388278388|960.4395604395604|523.8095238095239|1468.131868131868
496,2026-02-27 00:11:36,-839.5604395604396|416.1172161172161|733.3333333333334|131.86813186813185|829.3040293040293
497,2026-02-27 00:11:36,-1342.1245421245421|-85.71428571428571|275.45787545787545|-157.50915750915752|501.83150183150184
498,2026-02-27 00:11:36,-1500.3663003663003|-246.8864468864469|109.15750915750915|-230.76923076923077|520.1465201465202
499,2026-02-27 00:11:36,-1500.3663003663003|-173.62637362637363|128.93772893772893|-191.94139194139194|547.985347985348
500,2026-02-27 00:11:36,-1500.3663003663003|-183.15018315018315|87.91208791208791|-109.15750915750915|624.1758241758242
501,2026-02-27 00:11:36,-1500.3663003663003|-201.46520146520146|54.94505494505494|-174.35897435897436|572.1611721611722
502,2026-02-27 00:11:36,-1500.3663003663003|-180.95238095238096|62.27106227106227|-144.32234432234432|641.7582417582418
503,2026-02-27 00:11:36,-1500.3663003663003|-146.5201465201465|17.582417582417584|-112.08791208791209|686.4468864468864
504,2026-02-27 00:11:36,-1459.3406593406594|-62.27106227106227|-16.84981684981685|-142.85714285714286|781.6849816849817
505,2026-02-27 00:11:36,-1487.179487179487|-87.17948717948718|19.78021978021978|-32.967032967032964|807.3260073260074
506,2026-02-27 00:11:36,-1448.3516483516485|-123.80952380952381|56.41025641025641|-37.362637362637365|850.5494505494505
507,2026-02-27 00:11:36,-1436.6300366300366|-144.32234432234432|38.827838827838825|-75.45787545787546|869.5970695970695
508,2026-02-27 00:11:37,-1397.069597069597|-117.94871794871794|87.17948717948718|-61.53846153846154|826.3736263736264
509,2026-02-27 00:11:37,-1391.2087912087911|-107.6923076923077|-2.197802197802198|28.571428571428573|951.6483516483516
510,2026-02-27 00:11:37,-1373.6263736263736|-60.8058608058608|7.326007326007326|84.24908424908425|885.7142857142857
511,2026-02-27 00:11:37,-1369.2307692307693|-113.55311355311355|-5.86080586080586|125.27472527472527|978.7545787545788
512,2026-02-27 00:11:37,-1328.937728937729|-107.6923076923077|5.86080586080586|76.92307692307692|908.4249084249084
513,2026-02-27 00:11:37,-1301.8315018315018|-136.996336996337|-52.014652014652015|41.75824175824176|916.4835164835165
514,2026-02-27 00:11:37,-1254.9450549450548|201.46520146520146|931.8681318681319|1499.6336996336997|1499.6336996336997
515,2026-02-27 00:11:37,-1128.937728937729|-613.1868131868132|-406.5934065934066|90.10989010989012|1006.5934065934066
516,2026-02-27 00:11:37,-1205.128205128205|-66.66666666666667|-115.01831501831502|123.80952380952381|1162.6373626373627
517,2026-02-27 00:11:37,-1105.4945054945056|-21.245421245421245|-14.652014652014651|149.45054945054946|1227.1062271062272
518,2026-02-27 00:11:37,-1058.6080586080586|40.29304029304029|-33.6996336996337|178.75457875457874|1499.6336996336997
519,2026-02-27 00:11:37,-893.040293040293|139.19413919413918|60.8058608058608|415.38461538461536|1499.6336996336997
520,2026-02-27 00:11:37,-727.4725274725274|361.17216117216117|242.49084249084248|490.1098901098901|1499.6336996336997
521,2026-02-27 00:11:37,-506.959706959707|438.82783882783883|264.46886446886447|455.67765567765565|1403.6630036630036
522,2026-02-27 00:11:37,-868.8644688644689|-21.245421245421245|-330.4029304029304|-52.014652014652015|819.7802197802198
523,2026-02-27 00:11:37,-1202.930402930403|-318.68131868131866|-495.97069597069594|-84.24908424908425|769.9633699633699
524,2026-02-27 00:11:37,-1184.6153846153845|-403.6630036630037|-575.0915750915751|-56.41025641025641|804.3956043956044
525,2026-02-27 00:11:37,-1175.8241758241759|-364.1025641025641|-469.5970695970696|-70.32967032967034|841.025641025641
526,2026-02-27 00:11:37,-1108.4249084249084|-362.6373626373626|-481.31868131868134|-43.223443223443226|806.5934065934066
527,2026-02-27 00:11:37,-1167.032967032967|-412.45421245421244|-478.38827838827837|-98.9010989010989|925.2747252747253
528,2026-02-27 00:11:37,-1102.5641025641025|-413.1868131868132|-501.83150183150184|32.234432234432234|800.7326007326008
529,2026-02-27 00:11:37,-1083.5164835164835|-361.17216117216117|-614.6520146520146|-43.223443223443226|888.6446886446887
530,2026-02-27 00:11:37,-993.4065934065934|-318.68131868131866|-549.4505494505495|38.827838827838825|865.2014652014652
531,2026-02-27 00:11:37,-999.2673992673992|-347.98534798534797|-597.0695970695971|-73.99267399267399|944.3223443223443
532,2026-02-27 00:11:38,-941.3919413919414|-333.3333333333333|-589.7435897435897|13.91941391941392|858.6080586080586
533,2026-02-27 00:11:38,-871.0622710622711|-290.1098901098901|-646.8864468864468|30.036630036630036|923.0769230769231
534,2026-02-27 00:11:38,-828.5714285714286|-270.3296703296703|-610.2564102564103|-32.967032967032964|934.065934065934
535,2026-02-27 00:11:38,-689.3772893772893|-249.8168498168498|-704.0293040293041|64.46886446886447|1017.5824175824176
536,2026-02-27 00:11:38,-717.2161172161173|-205.86080586080587|-594.8717948717949|125.27472527472527|1086.4468864468865
537,2026-02-27 00:11:38,-581.6849816849817|-147.25274725274724|-663.003663003663|104.02930402930403|975.0915750915751
538,2026-02-27 00:11:38,-717.2161172161173|-156.04395604395606|-611.7216117216117|73.26007326007326|1030.7692307692307
539,2026-02-27 00:11:38,-676.9230769230769|-33.6996336996337|-107.6923076923077|1499.6336996336997|1499.6336996336997
540,2026-02-27 00:11:38,163.36996336996336|-520.8791208791209|-1175.0915750915751|-160.43956043956044|925.2747252747253
541,2026-02-27 00:11:38,-594.8717948717949|-131.13553113553112|-676.1904761904761|136.996336996337|912.0879120879121
542,2026-02-27 00:11:38,-634.4322344322344|-85.71428571428571|-646.1538461538462|186.8131868131868|1140.6593406593406
543,2026-02-27 00:11:38,-452.01465201465203|25.641025641025642|-613.1868131868132|296.7032967032967|1096.7032967032967
544,2026-02-27 00:11:38,-330.4029304029304|110.62271062271063|-576.5567765567765|359.7069597069597|1298.901098901099
545,2026-02-27 00:11:38,-149.45054945054946|389.010989010989|-258.6080586080586|638.0952380952381|1499.6336996336997
546,2026-02-27 00:11:38,104.76190476190476|556.0439560439561|-301.83150183150184|619.047619047619|1401.4652014652015
547,2026-02-27 00:11:38,-217.58241758241758|160.43956043956044|-794.1391941391942|31.501831501831504|770.6959706959707
548,2026-02-27 00:11:38,-529.6703296703297|-161.17216117216117|-1095.2380952380952|-161.17216117216117|556.0439560439561
549,2026-02-27 00:11:38,-627.1062271062272|-160.43956043956044|-1058.6080586080586|-164.83516483516485|688.6446886446887
550,2026-02-27 00:11:38,-529.6703296703297|-106.22710622710623|-1071.7948717948718|-66.66666666666667|641.025641025641
551,2026-02-27 00:11:38,-638.8278388278388|-87.17948717948718|-1057.142857142857|-79.85347985347985|717.2161172161173
552,2026-02-27 00:11:38,-582.4175824175824|-53.47985347985348|-1082.051282051282|-25.641025641025642|501.0989010989011
553,2026-02-27 00:11:38,-535.5311355311355|-38.827838827838825|-1158.2417582417581|-143.5897435897436|485.7142857142857
554,2026-02-27 00:11:38,-602.1978021978022|-33.6996336996337|-1133.3333333333333|-21.245421245421245|465.2014652014652
555,2026-02-27 00:11:38,-434.43223443223445|22.71062271062271|-1195.6043956043957|18.315018315018314|567.7655677655678
556,2026-02-27 00:11:38,-410.989010989011|123.80952380952381|-1161.1721611721612|34.43223443223443|524.5421245421245
557,2026-02-27 00:11:39,-358.24175824175825|167.76556776556777|-1177.2893772893774|-8.058608058608058|579.4871794871794
558,2026-02-27 00:11:39,-369.96336996337|243.2234432234432|-1119.4139194139193|-12.454212454212454|608.7912087912088
559,2026-02-27 00:11:39,-289.3772893772894|241.02564102564102|-1163.3699633699634|-2.93040293040293|625.6410256410256
560,2026-02-27 00:11:39,-286.4468864468864|295.97069597069594|-1175.0915750915751|54.94505494505494|635.1648351648352
561,2026-02-27 00:11:39,-230.03663003663004|320.1465201465202|-1195.6043956043957|32.234432234432234|543.5897435897435
562,2026-02-27 00:11:39,-195.6043956043956|481.31868131868134|-1200.7326007326008|66.66666666666667|578.021978021978
563,2026-02-27 00:11:39,-236.63003663003664|421.24542124542126|-1227.1062271062272|-21.245421245421245|455.67765567765565
564,2026-02-27 00:11:39,-310.6227106227106|397.8021978021978|-1260.0732600732601|103.2967032967033|1238.8278388278388
565,2026-02-27 00:11:39,1019.7802197802198|1499.6336996336997|-643.2234432234433|-328.93772893772893|-18.315018315018314
566,2026-02-27 00:11:39,-391.94139194139194|438.82783882783883|-1303.2967032967033|78.3882783882784|463.7362637362637
567,2026-02-27 00:11:39,-150.1831501831502|606.5934065934066|-1254.9450549450548|99.63369963369964|448.35164835164835
568,2026-02-27 00:11:39,-66.66666666666667|663.003663003663|-1208.7912087912089|128.2051282051282|572.1611721611722
569,2026-02-27 00:11:39,-5.86080586080586|830.0366300366301|-1086.4468864468865|208.05860805860806|729.6703296703297
570,2026-02-27 00:11:39,123.80952380952381|991.2087912087912|-920.8791208791209|512.0879120879121|865.2014652014652
571,2026-02-27 00:11:39,403.6630036630037|1499.6336996336997|-712.0879120879121|636.6300366300367|959.7069597069597
572,2026-02-27 00:11:39,379.4871794871795|1189.7435897435898|-1092.3076923076924|138.46153846153845|367.76556776556777
573,2026-02-27 00:11:39,-196.33699633699635|607.3260073260074|-1500.3663003663003|-274.72527472527474|116.48351648351648
574,2026-02-27 00:11:39,-242.49084249084248|484.24908424908426|-1500.3663003663003|-275.45787545787545|15.384615384615385
575,2026-02-27 00:11:39,-265.9340659340659|515.018315018315|-1500.3663003663003|-202.1978021978022|85.71428571428571
576,2026-02-27 00:11:39,-213.1868131868132|626.3736263736264|-1500.3663003663003|-145.78754578754578|-17.582417582417584
577,2026-02-27 00:11:39,-227.83882783882783|641.7582417582418|-1500.3663003663003|-173.62637362637363|24.90842490842491
578,2026-02-27 00:11:39,-229.3040293040293|675.4578754578755|-1500.3663003663003|-176.55677655677655|13.186813186813186
579,2026-02-27 00:11:39,-207.32600732600733|672.5274725274726|-1500.3663003663003|-200.0|46.15384615384615
580,2026-02-27 00:11:39,-214.65201465201466|695.2380952380952|-1500.3663003663003|-153.84615384615384|137.72893772893772
581,2026-02-27 00:11:39,-192.67399267399267|764.1025641025641|-1500.3663003663003|-141.3919413919414|43.223443223443226
582,2026-02-27 00:11:39,-177.28937728937728|817.5824175824176|-1498.1684981684982|-120.87912087912088|87.17948717948718
583,2026-02-27 00:11:40,-109.15750915750915|898.1684981684982|-1460.0732600732601|-194.13919413919413|32.967032967032964
584,2026-02-27 00:11:40,-84.24908424908425|869.5970695970695|-1448.3516483516485|-115.01831501831502|38.095238095238095
585,2026-02-27 00:11:40,-28.571428571428573|910.6227106227107|-1411.7216117216117|-79.12087912087912|-26.373626373626372
586,2026-02-27 00:11:40,19.78021978021978|913.5531135531136|-1421.2454212454213|-85.71428571428571|-17.582417582417584
587,2026-02-27 00:11:40,-25.641025641025642|944.3223443223443|-1361.904761904762|-82.78388278388279|-147.25274725274724
588,2026-02-27 00:11:40,45.42124542124542|972.1611721611722|-1277.6556776556777|-58.608058608058606|-95.97069597069597
589,2026-02-27 00:11:40,115.75091575091575|1083.5164835164835|-1269.5970695970695|-108.42490842490842|-98.16849816849818
590,2026-02-27 00:11:40,31.501831501831504|1023.4432234432235|-1267.3992673992675|-106.22710622710623|-94.50549450549451
591,2026-02-27 00:11:40,115.01831501831502|1499.6336996336997|60.07326007326007|1499.6336996336997|558.2417582417582
592,2026-02-27 00:11:40,-125.27472527472527|500.3663003663004|-1367.032967032967|-106.95970695970696|-161.9047619047619
593,2026-02-27 00:11:40,97.43589743589743|1166.3003663003662|-1120.8791208791208|-68.13186813186813|-100.36630036630036
594,2026-02-27 00:11:40,139.9267399267399|1104.029304029304|-1101.8315018315018|-5.86080586080586|-38.827838827838825
595,2026-02-27 00:11:40,183.15018315018315|1258.6080586080586|-1024.9084249084249|72.52747252747253|-41.75824175824176
596,2026-02-27 00:11:40,289.3772893772894|1443.956043956044|-806.5934065934066|221.97802197802199|139.9267399267399
597,2026-02-27 00:11:40,473.992673992674|1499.6336996336997|-542.8571428571429|482.05128205128204|312.0879120879121
598,2026-02-27 00:11:40,714.2857142857143|1499.6336996336997|-528.9377289377289|245.42124542124543|-75.45787545787546
599,2026-02-27 00:11:40,273.2600732600733|1101.098901098901|-1080.5860805860807|-271.79487179487177|-476.1904761904762
600,2026-02-27 00:11:40,-30.036630036630036|829.3040293040293|-1161.1721611721612|-424.1758241758242|-579.4871794871794
601,2026-02-27 00:11:40,-134.06593406593407|771.4285714285714|-1118.6813186813188|-378.02197802197804|-576.5567765567765
602,2026-02-27 00:11:40,-111.35531135531136|931.1355311355311|-1080.5860805860807|-320.1465201465202|-557.5091575091575
603,2026-02-27 00:11:40,-71.06227106227107|842.4908424908425|-1021.2454212454212|-333.3333333333333|-646.8864468864468
604,2026-02-27 00:11:40,-111.35531135531136|882.7838827838827|-1063.003663003663|-334.7985347985348|-582.4175824175824
605,2026-02-27 00:11:40,-65.2014652014652|920.1465201465202|-978.021978021978|-298.16849816849816|-682.0512820512821
606,2026-02-27 00:11:40,-148.71794871794873|812.4542124542124|-998.5347985347985|-331.86813186813185|-677.6556776556777
607,2026-02-27 00:11:40,-41.75824175824176|887.1794871794872|-917.9487179487179|-290.1098901098901|-678.3882783882784
608,2026-02-27 00:11:40,-46.88644688644688|852.7472527472528|-986.080586080586|-306.2271062271062|-610.2564102564103
609,2026-02-27 00:11:41,28.571428571428573|881.3186813186813|-872.5274725274726|-243.95604395604394|-652.7472527472528
610,2026-02-27 00:11:41,52.014652014652015|779.4871794871794|-846.1538461538462|-213.91941391941393|-634.4322344322344
611,2026-02-27 00:11:41,90.10989010989012|952.3809523809524|-754.5787545787546|-200.0|-688.6446886446887
612,2026-02-27 00:11:41,91.57509157509158|998.5347985347985|-742.1245421245421|-216.11721611721612|-701.0989010989011
613,2026-02-27 00:11:41,91.57509157509158|988.2783882783883|-681.3186813186813|-71.7948717948718|-572.1611721611722
614,2026-02-27 00:11:41,123.80952380952381|941.3919413919414|-676.9230769230769|-157.50915750915752|-742.1245421245421
615,2026-02-27 00:11:41,32.967032967032964|1053.4798534798535|-648.3516483516484|-141.3919413919414|-682.0512820512821
616,2026-02-27 00:11:41,247.61904761904762|1499.6336996336997|643.9560439560439|1499.6336996336997|-328.93772893772893
617,2026-02-27 00:11:41,-274.72527472527474|427.1062271062271|-790.4761904761905|-134.06593406593407|-812.4542124542124
618,2026-02-27 00:11:41,101.83150183150182|967.7655677655678|-504.76190476190476|-5.128205128205129|-790.4761904761905
619,2026-02-27 00:11:41,84.98168498168498|869.5970695970695|-437.3626373626374|88.64468864468864|-704.7619047619048
620,2026-02-27 00:11:41,230.03663003663004|1092.3076923076924|-340.65934065934067|200.73260073260073|-671.0622710622711
621,2026-02-27 00:11:41,372.8937728937729|1199.2673992673992|-227.83882783882783|391.94139194139194|-502.56410256410254
622,2026-02-27 00:11:41,509.8901098901099|1499.6336996336997|19.78021978021978|686.4468864468864|-219.78021978021977
623,2026-02-27 00:11:41,734.7985347985348|1499.6336996336997|-38.827838827838825|462.27106227106225|-668.8644688644689
624,2026-02-27 00:11:41,186.8131868131868|942.8571428571429|-558.974358974359|-41.02564102564103|-1073.2600732600733
625,2026-02-27 00:11:41,-49.08424908424909|561.1721611721612|-638.0952380952381|-117.94871794871794|-1167.032967032967
626,2026-02-27 00:11:41,-179.48717948717947|605.1282051282051|-633.6996336996338|-65.2014652014652|-1117.2161172161173
627,2026-02-27 00:11:41,-107.6923076923077|600.0|-554.5787545787546|-52.014652014652015|-1197.069597069597
628,2026-02-27 00:11:41,-136.26373626373626|501.0989010989011|-563.3699633699633|22.71062271062271|-1181.6849816849817
629,2026-02-27 00:11:41,-112.08791208791209|497.43589743589746|-497.43589743589746|-15.384615384615385|-1327.4725274725274
630,2026-02-27 00:11:41,-47.61904761904762|495.97069597069594|-522.3443223443223|73.99267399267399|-1237.3626373626373
631,2026-02-27 00:11:41,-88.64468864468864|502.56410256410254|-425.64102564102564|126.73992673992674|-1227.1062271062272
632,2026-02-27 00:11:41,-63.73626373626374|490.1098901098901|-437.3626373626374|205.86080586080587|-1222.7106227106226
633,2026-02-27 00:11:41,-53.47985347985348|585.3479853479854|-394.13919413919416|239.56043956043956|-1189.010989010989
634,2026-02-27 00:11:42,-2.197802197802198|547.985347985348|-430.03663003663|298.16849816849816|-1175.8241758241759
635,2026-02-27 00:11:42,32.967032967032964|554.5787545787546|-399.26739926739924|390.4761904761905|-1167.032967032967
636,2026-02-27 00:11:42,68.13186813186813|560.4395604395604|-384.61538461538464|388.27838827838826|-1195.6043956043957
637,2026-02-27 00:11:42,27.106227106227106|546.5201465201466|-345.05494505494505|457.14285714285717|-1187.5457875457876
638,2026-02-27 00:11:42,73.26007326007326|547.985347985348|-216.84981684981685|568.4981684981685|-1235.8974358974358
639,2026-02-27 00:11:42,91.57509157509158|583.8827838827839|-258.6080586080586|491.57509157509156|-1326.7399267399267
640,2026-02-27 00:11:42,54.21245421245421|487.1794871794872|-207.32600732600733|503.2967032967033|-1344.3223443223444
641,2026-02-27 00:11:42,61.53846153846154|800.0|762.6373626373627|1499.6336996336997|-144.32234432234432
642,2026-02-27 00:11:42,-65.2014652014652|-75.45787545787546|-345.7875457875458|484.24908424908426|-1339.9267399267399
643,2026-02-27 00:11:42,62.27106227106227|438.82783882783883|-193.4065934065934|698.9010989010989|-1256.4102564102564
644,2026-02-27 00:11:42,108.42490842490842|570.6959706959707|-56.41025641025641|741.3919413919414|-1252.014652014652
645,2026-02-27 00:11:42,159.7069597069597|554.5787545787546|-23.44322344322344|992.6739926739926|-1071.062271062271
646,2026-02-27 00:11:42,263.003663003663|687.9120879120879|185.34798534798534|1222.7106227106226|-928.2051282051282
647,2026-02-27 00:11:42,454.2124542124542|882.7838827838827|341.3919413919414|1499.6336996336997|-705.4945054945055
648,2026-02-27 00:11:42,676.9230769230769|975.0915750915751|368.4981684981685|1485.7142857142858|-1026.3736263736264
649,2026-02-27 00:11:42,213.1868131868132|369.96336996337|-168.4981684981685|721.6117216117216|-1500.3663003663003
650,2026-02-27 00:11:42,-179.48717948717947|116.48351648351648|-312.8205128205128|561.9047619047619|-1500.3663003663003
651,2026-02-27 00:11:42,-287.1794871794872|-25.641025641025642|-246.8864468864469|559.7069597069597|-1500.3663003663003
652,2026-02-27 00:11:42,-273.2600732600733|98.9010989010989|-227.83882783882783|627.1062271062272|-1500.3663003663003
653,2026-02-27 00:11:42,-170.6959706959707|66.66666666666667|-125.27472527472527|654.2124542124542|-1500.3663003663003
654,2026-02-27 00:11:42,-217.58241758241758|63.00366300366301|-214.65201465201466|712.8205128205128|-1500.3663003663003
655,2026-02-27 00:11:42,-219.04761904761904|84.24908424908425|-176.55677655677655|775.8241758241758|-1500.3663003663003
656,2026-02-27 00:11:42,-171.42857142857142|65.2014652014652|-213.1868131868132|825.6410256410256|-1500.3663003663003
657,2026-02-27 00:11:42,-153.84615384615384|52.014652014652015|-155.3113553113553|849.0842490842491|-1500.3663003663003
658,2026-02-27 00:11:43,-101.83150183150182|54.94505494505494|-241.75824175824175|900.3663003663004|-1479.1208791208792
659,2026-02-27 00:11:43,-154.57875457875457|-40.29304029304029|-145.78754578754578|884.2490842490843|-1500.3663003663003
660,2026-02-27 00:11:43,-213.1868131868132|-35.8974358974359|-85.71428571428571|919.4139194139194|-1479.85347985348
661,2026-02-27 00:11:43,-141.3919413919414|-52.014652014652015|-76.19047619047619|854.945054945055|-1482.051282051282
662,2026-02-27 00:11:43,-119.41391941391942|-28.571428571428573|-95.23809523809524|1007.3260073260074|-1385.3479853479853
663,2026-02-27 00:11:43,-97.43589743589743|31.501831501831504|88.64468864468864|994.1391941391942|-1389.7435897435898
664,2026-02-27 00:11:43,-156.04395604395606|-70.32967032967034|54.94505494505494|998.5347985347985|-1376.5567765567766
665,2026-02-27 00:11:43,-149.45054945054946|-38.095238095238095|37.362637362637365|998.5347985347985|-988.2783882783883
666,2026-02-27 00:11:43,1070.3296703296703|1435.1648351648353|1137.7289377289378|802.9304029304029|-1500.3663003663003
667,2026-02-27 00:11:43,-503.2967032967033|-142.85714285714286|15.384615384615385|1203.6630036630036|-1184.6153846153845
668,2026-02-27 00:11:43,-41.02564102564103|-60.07326007326007|44.688644688644686|1256.4102564102564|-1133.3333333333333
669,2026-02-27 00:11:43,-32.234432234432234|-73.99267399267399|100.36630036630036|1358.974358974359|-1047.6190476190477
670,2026-02-27 00:11:43,31.501831501831504|-48.35164835164835|183.88278388278388|1499.6336996336997|-926.7399267399268
671,2026-02-27 00:11:43,253.4798534798535|178.02197802197801|358.24175824175825|1499.6336996336997|-627.1062271062272
672,2026-02-27 00:11:43,482.7838827838828|326.7399267399267|661.5384615384615|1499.6336996336997|-536.2637362637363
673,2026-02-27 00:11:43,468.13186813186815|116.48351648351648|327.4725274725275|1350.915750915751|-1024.9084249084249
674,2026-02-27 00:11:43,-121.6117216117216|-402.1978021978022|8.058608058608058|779.4871794871794|-1254.9450549450548
675,2026-02-27 00:11:43,-369.2307692307692|-519.4139194139194|-115.01831501831502|837.3626373626373|-1167.032967032967
676,2026-02-27 00:11:43,-312.8205128205128|-576.5567765567765|-63.73626373626374|860.8058608058608|-1155.3113553113553
677,2026-02-27 00:11:43,-309.8901098901099|-510.6227106227106|-61.53846153846154|989.7435897435897|-1111.3553113553114
678,2026-02-27 00:11:43,-317.94871794871796|-505.4945054945055|-18.315018315018314|852.014652014652|-1095.2380952380952
679,2026-02-27 00:11:43,-328.93772893772893|-534.065934065934|-88.64468864468864|885.7142857142857|-1052.7472527472528
680,2026-02-27 00:11:43,-294.5054945054945|-532.6007326007326|-57.142857142857146|931.8681318681319|-1033.6996336996338
681,2026-02-27 00:11:43,-309.8901098901099|-626.3736263736264|-70.32967032967034|921.6117216117216|-997.8021978021978
682,2026-02-27 00:11:43,-258.6080586080586|-582.4175824175824|27.106227106227106|917.2161172161173|-944.3223443223443
683,2026-02-27 00:11:43,-229.3040293040293|-642.4908424908425|-24.90842490842491|860.07326007326|-956.7765567765567
684,2026-02-27 00:11:44,-246.8864468864469|-613.919413919414|22.71062271062271|906.959706959707|-871.0622710622711
685,2026-02-27 00:11:44,-223.44322344322345|-663.003663003663|84.24908424908425|1003.6630036630037|-891.5750915750916
686,2026-02-27 00:11:44,-253.4798534798535|-630.0366300366301|156.04395604395606|989.7435897435897|-718.6813186813187
687,2026-02-27 00:11:44,-123.80952380952381|-613.1868131868132|135.53113553113553|922.3443223443223|-846.8864468864468
688,2026-02-27 00:11:44,-218.3150183150183|-684.2490842490843|40.29304029304029|971.4285714285714|-681.3186813186813
689,2026-02-27 00:11:44,-158.24175824175825|-723.0769230769231|179.48717948717947|1499.6336996336997|494.5054945054945
690,2026-02-27 00:11:44,1499.6336996336997|-117.94871794871794|-192.67399267399267|437.3626373626374|-815.3846153846154
691,2026-02-27 00:11:44,-191.94139194139194|-739.1941391941392|27.106227106227106|920.1465201465202|-672.5274725274726
692,2026-02-27 00:11:44,-76.92307692307692|-697.4358974358975|127.47252747252747|969.9633699633699|-504.76190476190476
693,2026-02-27 00:11:44,16.84981684981685|-664.4688644688645|204.3956043956044|957.5091575091575|-456.4102564102564
694,2026-02-27 00:11:44,122.34432234432235|-633.6996336996338|286.4468864468864|1284.2490842490843|-288.64468864468864
695,2026-02-27 00:11:44,276.1904761904762|-424.90842490842493|600.7326007326008|1499.6336996336997|-73.26007326007326
696,2026-02-27 00:11:44,556.0439560439561|-246.8864468864469|673.992673992674|1499.6336996336997|-113.55311355311355
697,2026-02-27 00:11:44,345.05494505494505|-626.3736263736264|280.5860805860806|840.2930402930403|-614.6520146520146
698,2026-02-27 00:11:44,-164.83516483516485|-1039.5604395604396|-112.08791208791209|682.7838827838827|-668.8644688644689
699,2026-02-27 00:11:44,-200.0|-1104.029304029304|-106.22710622710623|605.8608058608058|-715.7509157509157
700,2026-02-27 00:11:44,-221.97802197802199|-1128.937728937729|-97.43589743589743|702.5641025641025|-601.4652014652015
701,2026-02-27 00:11:44,-80.58608058608058|-1052.7472527472528|-65.93406593406593|648.3516483516484|-588.2783882783883
702,2026-02-27 00:11:44,-60.07326007326007|-1102.5641025641025|-117.94871794871794|614.6520146520146|-534.065934065934
703,2026-02-27 00:11:44,-25.641025641025642|-1152.3809523809523|-74.72527472527473|541.3919413919414|-553.1135531135532
704,2026-02-27 00:11:44,-52.014652014652015|-1222.7106227106226|-103.2967032967033|519.4139194139194|-518.6813186813187
705,2026-02-27 00:11:44,68.13186813186813|-1155.3113553113553|-62.27106227106227|503.2967032967033|-509.15750915750914
706,2026-02-27 00:11:44,32.234432234432234|-1200.7326007326008|13.91941391941392|501.83150183150184|-465.2014652014652
707,2026-02-27 00:11:44,87.91208791208791|-1175.8241758241759|-58.608058608058606|528.9377289377289|-405.12820512820514
708,2026-02-27 00:11:44,138.46153846153845|-1184.6153846153845|59.34065934065934|531.8681318681319|-459.34065934065933
709,2026-02-27 00:11:45,132.6007326007326|-1239.5604395604396|35.16483516483517|570.6959706959707|-340.65934065934067
710,2026-02-27 00:11:45,249.08424908424908|-1235.8974358974358|74.72527472527473|572.1611721611722|-405.12820512820514
711,2026-02-27 00:11:45,298.9010989010989|-1162.6373626373627|75.45787545787546|605.8608058608058|-276.9230769230769
712,2026-02-27 00:11:45,378.02197802197804|-1166.3003663003662|55.67765567765568|572.1611721611722|-403.6630036630037
713,2026-02-27 00:11:45,312.8205128205128|-1240.2930402930403|43.223443223443226|547.2527472527472|-270.3296703296703
714,2026-02-27 00:11:45,355.3113553113553|-1294.5054945054944|17.582417582417584|643.9560439560439|339.1941391941392
715,2026-02-27 00:11:45,1499.6336996336997|256.4102564102564|507.6923076923077|46.15384615384615|-553.1135531135532
716,2026-02-27 00:11:45,254.21245421245422|-1293.0402930402931|52.747252747252745|372.16117216117215|-192.67399267399267
717,2026-02-27 00:11:45,509.15750915750914|-1306.9597069597069|84.24908424908425|536.2637362637363|-147.25274725274724
718,2026-02-27 00:11:45,572.1611721611722|-1309.1575091575091|168.4981684981685|496.7032967032967|25.641025641025642
