Packet_Number,Timestamp,Data
459,2026-02-27 04:53:48,[111.35531135531136|-566.3003663003662|-323.8095238095238|-110.62271062271063|-37.362637362637365]
460,2026-02-27 04:53:48,[-15.384615384615385|-50.54945054945055|-14.652014652014651|-32.967032967032964|-37.362637362637365]
461,2026-02-27 04:53:48,[37.362637362637365|31.501831501831504|72.52747252747253|68.86446886446886|78.3882783882784]
462,2026-02-27 04:53:48,[116.48351648351648|89.37728937728937|137.72893772893772|156.04395604395606|179.48717948717947]
463,2026-02-27 04:53:48,[221.97802197802199|228.57142857142858|288.64468864468864|290.1098901098901|315.75091575091574]
464,2026-02-27 04:53:48,[419.04761904761904|454.2124542124542|523.8095238095239|550.1831501831501|573.6263736263736]
465,2026-02-27 04:53:48,[603.6630036630037|538.4615384615385|556.7765567765567|500.3663003663004|414.65201465201466]
466,2026-02-27 04:53:48,[321.61172161172163|172.16117216117217|76.19047619047619|-64.46886446886447|-166.3003663003663]
467,2026-02-27 04:53:48,[-183.15018315018315|-248.35164835164835|-252.01465201465203|-284.24908424908426|-295.97069597069594]
468,2026-02-27 04:53:48,[-283.5164835164835|-329.6703296703297|-298.16849816849816|-298.16849816849816|-287.1794871794872]
469,2026-02-27 04:53:48,[-254.21245421245422|-276.1904761904762|-251.28205128205127|-286.4468864468864|-295.23809523809524]
470,2026-02-27 04:53:48,[-246.15384615384616|-254.21245421245422|-230.76923076923077|-244.6886446886447|-243.95604395604394]
471,2026-02-27 04:53:48,[-228.57142857142858|-274.72527472527474|-241.02564102564102|-249.8168498168498|-249.08424908424908]
472,2026-02-27 04:53:48,[-238.0952380952381|-254.21245421245422|-238.82783882783883|-283.5164835164835|-289.3772893772894]
473,2026-02-27 04:53:49,[-238.0952380952381|-260.8058608058608|-238.0952380952381|-241.02564102564102|-243.2234432234432]
474,2026-02-27 04:53:49,[-224.9084249084249|-264.46886446886447|-229.3040293040293|-228.57142857142858|-227.1062271062271]
475,2026-02-27 04:53:49,[-212.45421245421247|-223.44322344322345|-197.06959706959708|-237.36263736263737|-246.8864468864469]
476,2026-02-27 04:53:49,[-194.13919413919413|-202.93040293040292|-172.16117216117217|-182.41758241758242|-190.47619047619048]
477,2026-02-27 04:53:49,[-169.96336996336996|-208.7912087912088|-169.96336996336996|-173.62637362637363|-169.96336996336996]
478,2026-02-27 04:53:49,[-158.97435897435898|-176.55677655677655|-156.04395604395606|-188.2783882783883|-194.13919413919413]
479,2026-02-27 04:53:49,[-152.38095238095238|-160.43956043956044|-141.3919413919414|-146.5201465201465|-147.25274725274724]
480,2026-02-27 04:53:49,[-135.53113553113553|-150.91575091575092|-87.17948717948718|-95.97069597069597|-106.22710622710623]
481,2026-02-27 04:53:49,[-100.36630036630036|-153.1135531135531|-142.85714285714286|-173.62637362637363|-182.41758241758242]
482,2026-02-27 04:53:49,[-134.06593406593407|-142.85714285714286|-125.27472527472527|-155.3113553113553|-122.34432234432235]
483,2026-02-27 04:53:49,[76.92307692307692|521.6117216117216|1293.0402930402931|1052.7472527472528|134.06593406593407]
484,2026-02-27 04:53:49,[-506.2271062271062|-507.6923076923077|-254.21245421245422|-167.03296703296704|-141.3919413919414]
485,2026-02-27 04:53:49,[-97.43589743589743|-106.22710622710623|-75.45787545787546|-76.19047619047619|-66.66666666666667]
486,2026-02-27 04:53:49,[-42.49084249084249|-75.45787545787546|-27.106227106227106|-28.571428571428573|-17.582417582417584]
487,2026-02-27 04:53:49,[15.384615384615385|8.058608058608058|44.688644688644686|22.71062271062271|37.362637362637365]
488,2026-02-27 04:53:49,[104.76190476190476|115.01831501831502|175.0915750915751|205.12820512820514|249.8168498168498]
489,2026-02-27 04:53:49,[308.42490842490844|304.02930402930406|380.95238095238096|403.6630036630037|425.64102564102564]
490,2026-02-27 04:53:49,[438.0952380952381|392.6739926739927|361.17216117216117|238.0952380952381|115.75091575091575]
491,2026-02-27 04:53:49,[40.29304029304029|-94.50549450549451|-170.6959706959707|-271.06227106227107|-329.6703296703297]
492,2026-02-27 04:53:49,[-353.84615384615387|-423.4432234432234|-403.6630036630037|-422.7106227106227|-424.1758241758242]
493,2026-02-27 04:53:49,[-409.5238095238095|-425.64102564102564|-393.4065934065934|-413.1868131868132|-401.46520146520146]
494,2026-02-27 04:53:49,[-362.6373626373626|-370.6959706959707|-344.32234432234435|-345.7875457875458|-335.53113553113553]
495,2026-02-27 04:53:49,[-312.8205128205128|-345.7875457875458|-308.42490842490844|-312.8205128205128|-306.959706959707]
496,2026-02-27 04:53:49,[-289.3772893772894|-311.35531135531136|-293.7728937728938|-336.2637362637363|-365.56776556776555]
497,2026-02-27 04:53:49,[-299.6336996336996|-305.4945054945055|-287.9120879120879|-296.7032967032967|-287.1794871794872]
498,2026-02-27 04:53:49,[-271.06227106227107|-310.6227106227106|-268.13186813186815|-273.992673992674|-267.3992673992674]
499,2026-02-27 04:53:50,[-246.8864468864469|-261.53846153846155|-229.3040293040293|-264.46886446886447|-271.79487179487177]
500,2026-02-27 04:53:50,[-226.37362637362637|-235.16483516483515|-208.05860805860806|-220.51282051282053|-211.7216117216117]
501,2026-02-27 04:53:50,[-195.6043956043956|-237.36263736263737|-200.0|-200.0|-193.4065934065934]
502,2026-02-27 04:53:50,[-175.0915750915751|-191.2087912087912|-164.10256410256412|-201.46520146520146|-206.5934065934066]
503,2026-02-27 04:53:50,[-161.17216117216117|-170.6959706959707|-145.05494505494505|-160.43956043956044|-149.45054945054946]
504,2026-02-27 04:53:50,[-132.6007326007326|-178.02197802197801|-135.53113553113553|-136.996336996337|-127.47252747252747]
505,2026-02-27 04:53:50,[-109.15750915750915|-123.80952380952381|-102.56410256410257|-144.32234432234432|-125.27472527472527]
506,2026-02-27 04:53:50,[-56.41025641025641|-70.32967032967034|-56.41025641025641|-84.24908424908425|-102.56410256410257]
507,2026-02-27 04:53:50,[-101.83150183150182|-147.25274725274724|-101.83150183150182|-109.15750915750915|-98.9010989010989]
508,2026-02-27 04:53:50,[-80.58608058608058|-125.27472527472527|-95.97069597069597|63.73626373626374|607.3260073260074]
509,2026-02-27 04:53:50,[1499.6336996336997|1499.6336996336997|324.54212454212455|-486.4468864468864|-412.45421245421244]
510,2026-02-27 04:53:50,[-150.1831501831502|-90.10989010989012|-37.362637362637365|-53.47985347985348|-40.29304029304029]
511,2026-02-27 04:53:50,[-15.384615384615385|-25.641025641025642|16.84981684981685|-13.91941391941392|-13.186813186813186]
512,2026-02-27 04:53:50,[43.223443223443226|40.29304029304029|72.52747252747253|66.66666666666667|84.24908424908425]
513,2026-02-27 04:53:50,[115.01831501831502|93.04029304029304|153.84615384615384|172.8937728937729|210.25641025641025]
514,2026-02-27 04:53:50,[258.6080586080586|279.1208791208791|347.25274725274727|356.7765567765568|396.3369963369963]
515,2026-02-27 04:53:50,[484.98168498168496|501.83150183150184|542.8571428571429|523.8095238095239|512.8205128205128]
