Packet_Number,Timestamp,Battery_V,Battery_Pct,Temp,Leads
159,2026-01-31 19:26:12,3.62,7.2,35.38,0
160,2026-01-31 19:26:12,3.62,7.2,35.38,0
161,2026-01-31 19:26:12,3.62,7.2,35.38,0
162,2026-01-31 19:26:12,3.63,7.2,35.69,0
163,2026-01-31 19:26:12,3.63,7.2,35.69,0
164,2026-01-31 19:26:12,3.63,7.2,35.69,0
165,2026-01-31 19:26:12,3.63,7.2,35.69,0
166,2026-01-31 19:26:12,3.63,7.2,35.69,0
167,2026-01-31 19:26:12,3.63,7.2,35.69,0
168,2026-01-31 19:26:12,3.64,7.2,35.50,0
169,2026-01-31 19:26:12,3.64,7.2,35.50,0
170,2026-01-31 19:26:12,3.64,7.2,35.50,0
171,2026-01-31 19:26:12,3.64,7.2,35.50,0
172,2026-01-31 19:26:12,3.64,7.2,35.50,0
173,2026-01-31 19:26:12,3.64,7.2,35.50,0
174,2026-01-31 19:26:12,3.64,7.2,35.44,0
175,2026-01-31 19:26:12,3.64,7.2,35.44,0
176,2026-01-31 19:26:13,3.64,7.2,35.44,0
177,2026-01-31 19:26:13,3.64,7.2,35.44,0
178,2026-01-31 19:26:13,3.64,7.2,35.44,0
179,2026-01-31 19:26:13,3.64,7.2,35.44,0
180,2026-01-31 19:26:13,3.64,7.2,35.62,0
181,2026-01-31 19:26:13,3.63,7.2,35.62,0
182,2026-01-31 19:26:13,3.63,7.2,35.62,0
183,2026-01-31 19:26:13,3.63,7.2,35.62,0
184,2026-01-31 19:26:13,3.63,7.2,35.62,0
185,2026-01-31 19:26:13,3.63,7.2,35.62,0
186,2026-01-31 19:26:13,3.63,7.2,35.38,0
187,2026-01-31 19:26:13,3.64,7.2,35.38,0
188,2026-01-31 19:26:13,3.64,7.2,35.38,0
189,2026-01-31 19:26:13,3.64,7.2,35.38,0
190,2026-01-31 19:26:13,3.64,7.2,35.38,0
191,2026-01-31 19:26:13,3.64,7.2,35.38,0
192,2026-01-31 19:26:13,3.64,7.2,35.56,0
193,2026-01-31 19:26:13,3.63,7.2,35.56,0
194,2026-01-31 19:26:13,3.63,7.2,35.56,0
195,2026-01-31 19:26:13,3.63,7.2,35.56,0
196,2026-01-31 19:26:13,3.63,7.2,35.56,0
197,2026-01-31 19:26:13,3.63,7.2,35.56,0
198,2026-01-31 19:26:13,3.63,7.2,35.44,0
199,2026-01-31 19:26:13,3.63,7.2,35.44,0
200,2026-01-31 19:26:14,3.63,7.2,35.44,0
201,2026-01-31 19:26:14,3.63,7.2,35.44,0
202,2026-01-31 19:26:14,3.63,7.2,35.44,0
203,2026-01-31 19:26:14,3.63,7.2,35.44,0
204,2026-01-31 19:26:14,3.63,7.2,35.62,0
205,2026-01-31 19:26:14,3.63,7.2,35.62,0
206,2026-01-31 19:26:14,3.63,7.2,35.62,0
207,2026-01-31 19:26:14,3.63,7.2,35.62,0
208,2026-01-31 19:26:14,3.63,7.2,35.62,0
209,2026-01-31 19:26:14,3.63,7.2,35.62,0
210,2026-01-31 19:26:14,3.63,7.2,35.56,0
211,2026-01-31 19:26:14,3.63,7.2,35.56,0
212,2026-01-31 19:26:14,3.63,7.2,35.56,0
213,2026-01-31 19:26:14,3.63,7.2,35.56,0
214,2026-01-31 19:26:14,3.63,7.2,35.56,0
215,2026-01-31 19:26:14,3.63,7.2,35.56,0
216,2026-01-31 19:26:14,3.63,7.2,35.56,0
217,2026-01-31 19:26:14,3.63,7.2,35.56,0
218,2026-01-31 19:26:14,3.64,7.2,35.56,0
219,2026-01-31 19:26:14,3.64,7.2,35.56,0
220,2026-01-31 19:26:14,3.64,7.2,35.56,0
221,2026-01-31 19:26:14,3.64,7.2,35.56,0
222,2026-01-31 19:26:14,3.64,7.2,35.44,0
223,2026-01-31 19:26:14,3.64,7.2,35.44,0
224,2026-01-31 19:26:14,3.64,7.2,35.44,0
225,2026-01-31 19:26:15,3.64,7.2,35.44,0
