Packet_Number,Timestamp,Data
1115,2026-02-27 00:10:31,-134.06593406593407|-122.34432234432235|-122.34432234432235|-120.87912087912088|-119.41391941391942
1116,2026-02-27 00:10:31,-78.3882783882784|-41.02564102564103|-53.47985347985348|-77.65567765567765|-107.6923076923077
1117,2026-02-27 00:10:31,-136.26373626373626|-144.32234432234432|-136.26373626373626|-117.94871794871794|-119.41391941391942
1118,2026-02-27 00:10:31,-120.87912087912088|-108.42490842490842|-117.94871794871794|-2.197802197802198|374.35897435897436
1119,2026-02-27 00:10:31,1473.992673992674|1499.6336996336997|917.9487179487179|-460.8058608058608|-744.3223443223443
1120,2026-02-27 00:10:31,-416.8498168498169|-172.16117216117217|-113.55311355311355|-112.82051282051282|-99.63369963369964
1121,2026-02-27 00:10:31,-87.17948717948718|-62.27106227106227|-53.47985347985348|-35.8974358974359|-27.106227106227106
1122,2026-02-27 00:10:31,-26.373626373626372|-6.593406593406593|10.989010989010989|32.234432234432234|53.47985347985348
1123,2026-02-27 00:10:31,75.45787545787546|98.9010989010989|119.41391941391942|157.50915750915752|193.4065934065934
1124,2026-02-27 00:10:31,233.6996336996337|298.16849816849816|350.1831501831502|426.3736263736264|486.4468864468864
1125,2026-02-27 00:10:32,525.2747252747253|558.974358974359|569.9633699633699|573.6263736263736|538.4615384615385
1126,2026-02-27 00:10:32,465.9340659340659|362.6373626373626|219.04761904761904|80.58608058608058|-32.967032967032964
1127,2026-02-27 00:10:32,-144.32234432234432|-214.65201465201466|-272.5274725274725|-309.8901098901099|-334.7985347985348
1128,2026-02-27 00:10:32,-353.84615384615387|-352.3809523809524|-352.3809523809524|-343.5897435897436|-337.72893772893775
1129,2026-02-27 00:10:32,-342.85714285714283|-328.93772893772893|-321.61172161172163|-311.35531135531136|-298.9010989010989
1130,2026-02-27 00:10:32,-298.16849816849816|-274.72527472527474|-275.45787545787545|-271.06227106227107|-273.2600732600733
1131,2026-02-27 00:10:32,-272.5274725274725|-261.53846153846155|-264.46886446886447|-263.7362637362637|-265.2014652014652
1132,2026-02-27 00:10:32,-269.5970695970696|-267.3992673992674|-274.72527472527474|-270.3296703296703|-268.13186813186815
1133,2026-02-27 00:10:32,-267.3992673992674|-265.9340659340659|-271.06227106227107|-261.53846153846155|-259.34065934065933
1134,2026-02-27 00:10:32,-252.74725274725276|-242.49084249084248|-249.8168498168498|-243.2234432234432|-238.0952380952381
1135,2026-02-27 00:10:32,-227.1062271062271|-218.3150183150183|-227.83882783882783|-213.91941391941393|-208.7912087912088
1136,2026-02-27 00:10:32,-208.05860805860806|-201.46520146520146|-201.46520146520146|-192.67399267399267|-193.4065934065934
1137,2026-02-27 00:10:32,-193.4065934065934|-180.95238095238096|-189.74358974358975|-178.02197802197801|-179.48717948717947
1138,2026-02-27 00:10:32,-176.55677655677655|-167.76556776556777|-172.16117216117217|-169.23076923076923|-172.8937728937729
1139,2026-02-27 00:10:32,-173.62637362637363|-158.97435897435898|-150.1831501831502|-145.78754578754578|-148.71794871794873
1140,2026-02-27 00:10:32,-150.1831501831502|-145.05494505494505|-142.85714285714286|-123.07692307692308|-125.27472527472527
1141,2026-02-27 00:10:32,-101.83150183150182|-62.27106227106227|-53.47985347985348|-59.34065934065934|-87.17948717948718
1142,2026-02-27 00:10:32,-125.27472527472527|-122.34432234432235|-125.27472527472527|-123.80952380952381|-120.14652014652015
1143,2026-02-27 00:10:32,-111.35531135531136|-106.22710622710623|-115.01831501831502|-42.49084249084249|194.13919413919413
1144,2026-02-27 00:10:32,912.0879120879121|1499.6336996336997|1499.6336996336997|-12.454212454212454|-751.6483516483516
1145,2026-02-27 00:10:32,-610.2564102564103|-306.959706959707|-141.3919413919414|-95.97069597069597|-88.64468864468864
1146,2026-02-27 00:10:32,-71.7948717948718|-43.223443223443226|-38.095238095238095|-32.234432234432234|-24.175824175824175
1147,2026-02-27 00:10:32,-6.593406593406593|10.989010989010989|19.78021978021978|38.827838827838825|61.53846153846154
1148,2026-02-27 00:10:32,72.52747252747253|102.56410256410257|131.13553113553112|160.43956043956044|192.67399267399267
1149,2026-02-27 00:10:33,232.96703296703296|287.1794871794872|337.72893772893775|400.0|459.34065934065933
1150,2026-02-27 00:10:33,514.2857142857143|554.5787545787546|569.2307692307693|580.2197802197802|550.1831501831501
1151,2026-02-27 00:10:33,495.97069597069594|395.6043956043956|260.0732600732601|115.01831501831502|-18.315018315018314
1152,2026-02-27 00:10:33,-115.01831501831502|-200.73260073260073|-271.79487179487177|-295.97069597069594|-322.34432234432234
1153,2026-02-27 00:10:33,-345.05494505494505|-342.12454212454213|-343.5897435897436|-331.13553113553115|-336.2637362637363
1154,2026-02-27 00:10:33,-334.0659340659341|-318.68131868131866|-314.2857142857143|-302.56410256410254|-298.16849816849816
1155,2026-02-27 00:10:33,-293.7728937728938|-283.5164835164835|-283.5164835164835|-277.65567765567766|-276.1904761904762
1156,2026-02-27 00:10:33,-277.65567765567766|-273.2600732600733|-284.24908424908426|-276.1904761904762|-286.4468864468864
1157,2026-02-27 00:10:33,-290.84249084249086|-289.3772893772894|-293.7728937728938|-290.84249084249086|-300.3663003663004
1158,2026-02-27 00:10:33,-290.1098901098901|-287.1794871794872|-282.05128205128204|-271.06227106227107|-268.13186813186815
1159,2026-02-27 00:10:33,-270.3296703296703|-272.5274725274725|-270.3296703296703|-251.28205128205127|-227.1062271062271
1160,2026-02-27 00:10:33,-220.51282051282053|-230.76923076923077|-240.2930402930403|-229.3040293040293|-224.9084249084249
1161,2026-02-27 00:10:33,-239.56043956043956|-224.9084249084249|-221.24542124542126|-204.3956043956044|-204.3956043956044
1162,2026-02-27 00:10:33,-208.05860805860806|-200.0|-202.93040293040292|-190.47619047619048|-183.15018315018315
1163,2026-02-27 00:10:33,-191.2087912087912|-183.88278388278388|-190.47619047619048|-180.21978021978023|-173.62637362637363
1164,2026-02-27 00:10:33,-164.83516483516485|-154.57875457875457|-157.50915750915752|-136.26373626373626|-150.1831501831502
1165,2026-02-27 00:10:33,-145.78754578754578|-97.43589743589743|-75.45787545787546|-80.58608058608058|-112.08791208791209
1166,2026-02-27 00:10:33,-134.7985347985348|-155.3113553113553|-169.23076923076923|-164.10256410256412|-166.3003663003663
1167,2026-02-27 00:10:33,-158.24175824175825|-144.32234432234432|-147.25274725274724|-141.3919413919414|-8.791208791208792
1168,2026-02-27 00:10:33,428.57142857142856|1499.6336996336997|1499.6336996336997|642.4908424908425|-575.0915750915751
1169,2026-02-27 00:10:33,-757.5091575091575|-424.1758241758242|-200.73260073260073|-130.4029304029304|-126.73992673992674
1170,2026-02-27 00:10:33,-109.89010989010988|-95.97069597069597|-87.17948717948718|-68.13186813186813|-62.27106227106227
1171,2026-02-27 00:10:33,-54.94505494505494|-32.967032967032964|-30.036630036630036|-3.663003663003663|15.384615384615385
1172,2026-02-27 00:10:33,30.036630036630036|62.27106227106227|84.24908424908425|113.55311355311355|134.06593406593407
1173,2026-02-27 00:10:33,167.76556776556777|220.51282051282053|276.1904761904762|346.5201465201465|405.12820512820514
1174,2026-02-27 00:10:34,466.6666666666667|526.7399267399268|550.1831501831501|560.4395604395604|539.92673992674
1175,2026-02-27 00:10:34,490.1098901098901|412.45421245421244|289.3772893772894|163.36996336996336|19.78021978021978
1176,2026-02-27 00:10:34,-101.83150183150182|-182.41758241758242|-253.4798534798535|-299.6336996336996|-335.53113553113553
1177,2026-02-27 00:10:34,-352.3809523809524|-359.7069597069597|-368.4981684981685|-366.3003663003663|-361.17216117216117
1178,2026-02-27 00:10:34,-349.45054945054943|-336.996336996337|-330.4029304029304|-313.5531135531136|-312.8205128205128
1179,2026-02-27 00:10:34,-302.56410256410254|-295.23809523809524|-289.3772893772894|-277.65567765567766|-283.5164835164835
1180,2026-02-27 00:10:34,-277.65567765567766|-273.2600732600733|-276.1904761904762|-277.65567765567766|-283.5164835164835
1181,2026-02-27 00:10:34,-287.9120879120879|-285.7142857142857|-293.7728937728938|-289.3772893772894|-289.3772893772894
1182,2026-02-27 00:10:34,-282.05128205128204|-277.65567765567766|-279.1208791208791|-273.2600732600733|-271.06227106227107
1183,2026-02-27 00:10:34,-255.67765567765568|-251.28205128205127|-243.95604395604394|-243.95604395604394|-248.35164835164835
1184,2026-02-27 00:10:34,-238.0952380952381|-223.44322344322345|-224.9084249084249|-219.04761904761904|-224.9084249084249
1185,2026-02-27 00:10:34,-217.58241758241758|-212.45421245421247|-211.7216117216117|-200.0|-194.13919413919413
1186,2026-02-27 00:10:34,-197.06959706959708|-199.26739926739927|-195.6043956043956|-178.02197802197801|-178.02197802197801
1187,2026-02-27 00:10:34,-170.6959706959707|-167.76556776556777|-161.9047619047619|-157.50915750915752|-160.43956043956044
1188,2026-02-27 00:10:34,-146.5201465201465|-144.32234432234432|-153.84615384615384|-144.32234432234432|-132.6007326007326
1189,2026-02-27 00:10:34,-115.01831501831502|-112.08791208791209|-136.996336996337|-119.41391941391942|-72.52747252747253
1190,2026-02-27 00:10:34,-47.61904761904762|-55.67765567765568|-82.78388278388279|-111.35531135531136|-150.1831501831502
1191,2026-02-27 00:10:34,-150.1831501831502|-142.85714285714286|-144.32234432234432|-131.13553113553112|-131.13553113553112
1192,2026-02-27 00:10:34,-145.05494505494505|-122.34432234432235|65.2014652014652|702.5641025641025|1499.6336996336997
1193,2026-02-27 00:10:34,1499.6336996336997|297.43589743589746|-724.5421245421245|-623.4432234432235|-299.6336996336996
1194,2026-02-27 00:10:34,-126.73992673992674|-108.42490842490842|-115.01831501831502|-97.43589743589743|-84.24908424908425
1195,2026-02-27 00:10:34,-71.06227106227107|-54.21245421245421|-49.08424908424909|-26.373626373626372|-25.641025641025642
1196,2026-02-27 00:10:34,-3.663003663003663|19.78021978021978|22.71062271062271|50.54945054945055|65.2014652014652
1197,2026-02-27 00:10:34,106.22710622710623|138.46153846153845|166.3003663003663|214.65201465201466|260.8058608058608
1198,2026-02-27 00:10:34,322.34432234432234|383.8827838827839|441.75824175824175|508.42490842490844|544.3223443223443
1199,2026-02-27 00:10:34,567.7655677655678|561.9047619047619|545.7875457875458|509.8901098901099|416.1172161172161
1200,2026-02-27 00:10:35,298.16849816849816|161.9047619047619|27.106227106227106|-79.85347985347985|-172.16117216117217
1201,2026-02-27 00:10:35,-239.56043956043956|-286.4468864468864|-318.68131868131866|-331.13553113553115|-341.3919413919414
1202,2026-02-27 00:10:35,-342.85714285714283|-340.65934065934067|-336.996336996337|-321.61172161172163|-322.34432234432234
1203,2026-02-27 00:10:35,-311.35531135531136|-296.7032967032967|-287.1794871794872|-277.65567765567766|-273.2600732600733
1204,2026-02-27 00:10:35,-266.6666666666667|-273.2600732600733|-283.5164835164835|-271.06227106227107|-276.1904761904762
1205,2026-02-27 00:10:35,-263.7362637362637|-265.9340659340659|-273.2600732600733|-264.46886446886447|-272.5274725274725
1206,2026-02-27 00:10:35,-267.3992673992674|-267.3992673992674|-271.79487179487177|-267.3992673992674|-277.65567765567766
1207,2026-02-27 00:10:35,-271.06227106227107|-261.53846153846155|-265.9340659340659|-255.67765567765568|-263.003663003663
1208,2026-02-27 00:10:35,-247.61904761904762|-249.08424908424908|-248.35164835164835|-242.49084249084248|-247.61904761904762
1209,2026-02-27 00:10:35,-230.03663003663004|-224.17582417582418|-220.51282051282053|-216.11721611721612|-215.3846153846154
1210,2026-02-27 00:10:35,-202.93040293040292|-207.32600732600733|-204.3956043956044|-190.47619047619048|-188.2783882783883
1211,2026-02-27 00:10:35,-173.62637362637363|-169.96336996336996|-169.96336996336996|-166.3003663003663|-170.6959706959707
1212,2026-02-27 00:10:35,-156.04395604395606|-160.43956043956044|-156.7765567765568|-157.50915750915752|-156.7765567765568
1213,2026-02-27 00:10:35,-149.45054945054946|-144.32234432234432|-126.73992673992674|-126.00732600732601|-104.02930402930403
1214,2026-02-27 00:10:35,-70.32967032967034|-63.73626373626374|-63.73626373626374|-82.78388278388279|-122.34432234432235
1215,2026-02-27 00:10:35,-137.72893772893772|-144.32234432234432|-132.6007326007326|-126.73992673992674|-136.996336996337
1216,2026-02-27 00:10:35,-131.13553113553112|-130.4029304029304|-75.45787545787546|148.71794871794873|726.007326007326
1217,2026-02-27 00:10:35,1499.6336996336997|1499.6336996336997|213.1868131868132|-717.2161172161173|-696.7032967032967
1218,2026-02-27 00:10:35,-389.010989010989|-170.6959706959707|-102.56410256410257|-94.50549450549451|-84.98168498168498
1219,2026-02-27 00:10:35,-59.34065934065934|-49.08424908424909|-36.63003663003663|-18.315018315018314|-12.454212454212454
1220,2026-02-27 00:10:35,12.454212454212454|22.71062271062271|41.02564102564103|64.46886446886447|76.92307692307692
1221,2026-02-27 00:10:35,98.9010989010989|122.34432234432235|156.04395604395606|184.6153846153846|219.04761904761904
1222,2026-02-27 00:10:35,277.65567765567766|333.3333333333333|394.87179487179486|459.34065934065933|510.6227106227106
1223,2026-02-27 00:10:35,560.4395604395604|584.6153846153846|583.8827838827839|561.9047619047619|490.1098901098901
1224,2026-02-27 00:10:35,404.3956043956044|273.2600732600733|132.6007326007326|12.454212454212454|-99.63369963369964
1225,2026-02-27 00:10:36,-173.62637362637363|-236.63003663003664|-284.98168498168496|-308.42490842490844|-328.93772893772893
1226,2026-02-27 00:10:36,-324.54212454212455|-333.3333333333333|-326.007326007326|-322.34432234432234|-320.1465201465202
1227,2026-02-27 00:10:36,-298.16849816849816|-294.5054945054945|-283.5164835164835|-270.3296703296703|-267.3992673992674
1228,2026-02-27 00:10:36,-258.6080586080586|-255.67765567765568|-258.6080586080586|-254.94505494505495|-257.87545787545787
1229,2026-02-27 00:10:36,-249.08424908424908|-260.0732600732601|-254.21245421245422|-254.21245421245422|-264.46886446886447
1230,2026-02-27 00:10:36,-270.3296703296703|-275.45787545787545|-277.65567765567766|-276.1904761904762|-284.98168498168496
1231,2026-02-27 00:10:36,-282.7838827838828|-283.5164835164835|-276.1904761904762|-262.27106227106225|-267.3992673992674
1232,2026-02-27 00:10:36,-252.74725274725276|-252.74725274725276|-248.35164835164835|-238.0952380952381|-249.08424908424908
1233,2026-02-27 00:10:36,-239.56043956043956|-242.49084249084248|-228.57142857142858|-218.3150183150183|-228.57142857142858
1234,2026-02-27 00:10:36,-219.78021978021977|-217.58241758241758|-216.84981684981685|-208.7912087912088|-204.3956043956044
1235,2026-02-27 00:10:36,-194.87179487179486|-205.12820512820514|-201.46520146520146|-183.88278388278388|-191.2087912087912
1236,2026-02-27 00:10:36,-178.75457875457874|-182.41758241758242|-170.6959706959707|-158.97435897435898|-170.6959706959707
1237,2026-02-27 00:10:36,-161.9047619047619|-121.6117216117216|-89.37728937728937|-87.91208791208791|-112.08791208791209
1238,2026-02-27 00:10:36,-135.53113553113553|-169.96336996336996|-180.95238095238096|-173.62637362637363|-178.02197802197801
1239,2026-02-27 00:10:36,-168.4981684981685|-157.50915750915752|-154.57875457875457|-142.85714285714286|6.593406593406593
1240,2026-02-27 00:10:36,491.57509157509156|1499.6336996336997|1499.6336996336997|542.8571428571429|-626.3736263736264
1241,2026-02-27 00:10:36,-732.6007326007326|-413.1868131868132|-192.67399267399267|-132.6007326007326|-131.13553113553112
1242,2026-02-27 00:10:36,-109.15750915750915|-88.64468864468864|-76.92307692307692|-64.46886446886447|-55.67765567765568
1243,2026-02-27 00:10:36,-38.827838827838825|-28.571428571428573|-8.791208791208792|21.245421245421245|34.43223443223443
1244,2026-02-27 00:10:36,44.688644688644686|68.13186813186813|98.9010989010989|131.86813186813185|157.50915750915752
1245,2026-02-27 00:10:36,200.73260073260073|239.56043956043956|298.16849816849816|369.96336996337|421.24542124542126
1246,2026-02-27 00:10:36,489.3772893772894|535.5311355311355|567.7655677655678|576.5567765567765|550.9157509157509
1247,2026-02-27 00:10:36,515.018315018315|413.9194139194139|289.3772893772894|139.9267399267399|-2.197802197802198
1248,2026-02-27 00:10:37,-101.83150183150182|-189.74358974358975|-249.8168498168498|-298.9010989010989|-325.27472527472526
1249,2026-02-27 00:10:37,-334.0659340659341|-352.3809523809524|-352.3809523809524|-342.85714285714283|-343.5897435897436
1250,2026-02-27 00:10:37,-328.93772893772893|-328.93772893772893|-318.68131868131866|-308.42490842490844|-298.16849816849816
1251,2026-02-27 00:10:37,-287.1794871794872|-284.98168498168496|-282.05128205128204|-275.45787545787545|-282.05128205128204
1252,2026-02-27 00:10:37,-271.06227106227107|-282.05128205128204|-274.72527472527474|-276.1904761904762|-276.1904761904762
1253,2026-02-27 00:10:37,-275.45787545787545|-287.1794871794872|-283.5164835164835|-284.24908424908426|-295.23809523809524
1254,2026-02-27 00:10:37,-288.64468864468864|-284.98168498168496|-267.3992673992674|-261.53846153846155|-263.7362637362637
1255,2026-02-27 00:10:37,-259.34065934065933|-260.8058608058608|-258.6080586080586|-252.74725274725276|-254.94505494505495
1256,2026-02-27 00:10:37,-229.3040293040293|-226.37362637362637|-216.11721611721612|-200.0|-202.93040293040292
1257,2026-02-27 00:10:37,-200.73260073260073|-200.73260073260073|-182.41758241758242|-188.2783882783883|-191.94139194139194
1258,2026-02-27 00:10:37,-180.21978021978023|-189.01098901098902|-178.75457875457874|-172.16117216117217|-170.6959706959707
1259,2026-02-27 00:10:37,-160.43956043956044|-160.43956043956044|-160.43956043956044|-156.04395604395606|-153.1135531135531
1260,2026-02-27 00:10:37,-142.12454212454213|-129.67032967032966|-126.73992673992674|-136.996336996337|-101.83150183150182
1261,2026-02-27 00:10:37,-54.94505494505494|-54.94505494505494|-66.66666666666667|-106.22710622710623|-142.85714285714286
1262,2026-02-27 00:10:37,-156.7765567765568|-164.10256410256412|-155.3113553113553|-147.25274725274724|-145.05494505494505
1263,2026-02-27 00:10:37,-136.26373626373626|-150.1831501831502|-78.3882783882784|207.32600732600733|1051.2820512820513
1264,2026-02-27 00:10:37,1499.6336996336997|1446.886446886447|-112.82051282051282|-775.8241758241758|-512.0879120879121
1265,2026-02-27 00:10:37,-214.65201465201466|-117.94871794871794|-107.6923076923077|-103.2967032967033|-88.64468864468864
1266,2026-02-27 00:10:37,-71.7948717948718|-59.34065934065934|-43.956043956043956|-37.362637362637365|-19.78021978021978
1267,2026-02-27 00:10:37,-8.058608058608058|-2.197802197802198|19.047619047619047|40.29304029304029|52.014652014652015
1268,2026-02-27 00:10:37,73.26007326007326|102.56410256410257|128.2051282051282|172.8937728937729|217.58241758241758
1269,2026-02-27 00:10:37,264.46886446886447|293.7728937728938|359.7069597069597|430.7692307692308|482.7838827838828
1270,2026-02-27 00:10:37,530.4029304029305|567.7655677655678|568.4981684981685|536.996336996337|464.46886446886447
1271,2026-02-27 00:10:37,357.5091575091575|224.17582417582418|97.43589743589743|-32.234432234432234|-136.26373626373626
1272,2026-02-27 00:10:37,-202.1978021978022|-261.53846153846155|-306.959706959707|-331.86813186813185|-345.05494505494505
1273,2026-02-27 00:10:37,-343.5897435897436|-345.05494505494505|-334.7985347985348|-333.3333333333333|-322.34432234432234
1274,2026-02-27 00:10:37,-306.959706959707|-310.6227106227106|-301.0989010989011|-293.7728937728938|-290.84249084249086
1275,2026-02-27 00:10:38,-283.5164835164835|-277.65567765567766|-274.72527472527474|-282.7838827838828|-277.65567765567766
1276,2026-02-27 00:10:38,-272.5274725274725|-283.5164835164835|-274.72527472527474|-276.9230769230769|-271.79487179487177
1277,2026-02-27 00:10:38,-268.13186813186815|-284.98168498168496|-276.1904761904762|-273.2600732600733|-271.79487179487177
1278,2026-02-27 00:10:38,-266.6666666666667|-270.3296703296703|-261.53846153846155|-263.003663003663|-263.003663003663
1279,2026-02-27 00:10:38,-248.35164835164835|-252.74725274725276|-240.2930402930403|-229.3040293040293|-238.0952380952381
1280,2026-02-27 00:10:38,-227.1062271062271|-229.3040293040293|-224.17582417582418|-221.24542124542126|-209.52380952380952
1281,2026-02-27 00:10:38,-202.1978021978022|-202.1978021978022|-191.2087912087912|-190.47619047619048|-189.74358974358975
1282,2026-02-27 00:10:38,-179.48717948717947|-188.2783882783883|-171.42857142857142|-172.16117216117217|-164.83516483516485
1283,2026-02-27 00:10:38,-148.71794871794873|-146.5201465201465|-134.06593406593407|-133.33333333333334|-135.53113553113553
1284,2026-02-27 00:10:38,-132.6007326007326|-131.13553113553112|-117.94871794871794|-109.89010989010988|-119.41391941391942
1285,2026-02-27 00:10:38,-98.9010989010989|-63.73626373626374|-40.29304029304029|-59.34065934065934|-77.65567765567765
1286,2026-02-27 00:10:38,-107.6923076923077|-135.53113553113553|-126.73992673992674|-122.34432234432235|-117.94871794871794
1287,2026-02-27 00:10:38,-112.08791208791209|-117.94871794871794|-113.55311355311355|-72.52747252747253|139.9267399267399
1288,2026-02-27 00:10:38,743.5897435897435|1499.6336996336997|1499.6336996336997|268.13186813186815|-684.981684981685
1289,2026-02-27 00:10:38,-646.8864468864468|-345.05494505494505|-145.78754578754578|-94.50549450549451|-78.3882783882784
1290,2026-02-27 00:10:38,-55.67765567765568|-49.08424908424909|-27.106227106227106|-24.175824175824175|-21.245421245421245
1291,2026-02-27 00:10:38,-3.663003663003663|8.058608058608058|28.571428571428573|42.49084249084249|69.59706959706959
1292,2026-02-27 00:10:38,85.71428571428571|93.04029304029304|123.80952380952381|149.45054945054946|191.2087912087912
1293,2026-02-27 00:10:38,239.56043956043956|290.1098901098901|333.3333333333333|391.94139194139194|459.34065934065933
1294,2026-02-27 00:10:38,521.6117216117216|547.985347985348|578.021978021978|572.1611721611722|553.1135531135532
1295,2026-02-27 00:10:38,495.97069597069594|396.3369963369963|271.79487179487177|136.996336996337|22.71062271062271
1296,2026-02-27 00:10:38,-75.45787545787546|-178.02197802197801|-235.16483516483515|-274.72527472527474|-311.35531135531136
1297,2026-02-27 00:10:38,-330.4029304029304|-331.86813186813185|-325.27472527472526|-333.3333333333333|-324.54212454212455
1298,2026-02-27 00:10:38,-314.2857142857143|-310.6227106227106|-298.16849816849816|-293.7728937728938|-287.1794871794872
1299,2026-02-27 00:10:39,-277.65567765567766|-276.1904761904762|-266.6666666666667|-263.7362637362637|-260.0732600732601
1300,2026-02-27 00:10:39,-265.9340659340659|-284.98168498168496|-283.5164835164835|-284.98168498168496|-277.65567765567766
1301,2026-02-27 00:10:39,-276.1904761904762|-287.9120879120879|-276.9230769230769|-293.7728937728938|-288.64468864468864
1302,2026-02-27 00:10:39,-276.1904761904762|-282.05128205128204|-281.31868131868134|-290.1098901098901|-276.1904761904762
1303,2026-02-27 00:10:39,-267.3992673992674|-273.2600732600733|-261.53846153846155|-282.05128205128204|-293.7728937728938
1304,2026-02-27 00:10:39,-283.5164835164835|-254.21245421245422|-229.3040293040293|-238.0952380952381|-236.63003663003664
1305,2026-02-27 00:10:39,-220.51282051282053|-221.97802197802199|-213.91941391941393|-216.11721611721612|-213.1868131868132
1306,2026-02-27 00:10:39,-208.7912087912088|-210.25641025641025|-203.66300366300365|-200.0|-189.74358974358975
1307,2026-02-27 00:10:39,-181.6849816849817|-189.74358974358975|-183.15018315018315|-169.96336996336996|-169.96336996336996
1308,2026-02-27 00:10:39,-158.97435897435898|-153.1135531135531|-142.85714285714286|-147.25274725274724|-106.22710622710623
1309,2026-02-27 00:10:39,-75.45787545787546|-81.31868131868131|-101.83150183150182|-135.53113553113553|-167.76556776556777
1310,2026-02-27 00:10:39,-180.95238095238096|-180.21978021978023|-165.56776556776558|-169.96336996336996|-164.10256410256412
1311,2026-02-27 00:10:39,-156.04395604395606|-167.03296703296704|-49.08424908424909|326.7399267399267|1366.3003663003662
1312,2026-02-27 00:10:39,1499.6336996336997|850.5494505494505|-446.15384615384613|-783.1501831501831|-475.45787545787545
1313,2026-02-27 00:10:39,-220.51282051282053|-132.6007326007326|-127.47252747252747|-122.34432234432235|-107.6923076923077
1314,2026-02-27 00:10:39,-86.44688644688645|-76.92307692307692|-59.34065934065934|-43.223443223443226|-30.036630036630036
1315,2026-02-27 00:10:39,-5.128205128205129|-2.93040293040293|22.71062271062271|41.75824175824176|65.2014652014652
1316,2026-02-27 00:10:39,91.57509157509158|109.15750915750915|150.1831501831502|181.6849816849817|227.83882783882783
1317,2026-02-27 00:10:39,272.5274725274725|331.86813186813185|409.5238095238095|462.27106227106225|514.2857142857143
1318,2026-02-27 00:10:39,545.054945054945|547.2527472527472|543.5897435897435|500.3663003663004|427.1062271062271
1319,2026-02-27 00:10:39,309.8901098901099|171.42857142857142|50.54945054945055|-68.13186813186813|-156.04395604395606
1320,2026-02-27 00:10:39,-226.37362637362637|-284.24908424908426|-312.8205128205128|-336.2637362637363|-335.53113553113553
1321,2026-02-27 00:10:39,-342.12454212454213|-349.45054945054943|-336.2637362637363|-334.7985347985348|-323.0769230769231
1322,2026-02-27 00:10:39,-310.6227106227106|-309.15750915750914|-290.1098901098901|-293.7728937728938|-286.4468864468864
1323,2026-02-27 00:10:39,-276.1904761904762|-273.2600732600733|-260.8058608058608|-265.9340659340659|-263.003663003663
1324,2026-02-27 00:10:40,-262.27106227106225|-273.2600732600733|-261.53846153846155|-271.79487179487177|-260.0732600732601
1325,2026-02-27 00:10:40,-258.6080586080586|-265.9340659340659|-261.53846153846155|-268.13186813186815|-258.6080586080586
1326,2026-02-27 00:10:40,-258.6080586080586|-263.003663003663|-252.01465201465203|-252.74725274725276|-246.8864468864469
1327,2026-02-27 00:10:40,-238.0952380952381|-239.56043956043956|-227.1062271062271|-228.57142857142858|-219.04761904761904
1328,2026-02-27 00:10:40,-213.91941391941393|-218.3150183150183|-216.11721611721612|-217.58241758241758|-211.7216117216117
1329,2026-02-27 00:10:40,-202.93040293040292|-201.46520146520146|-190.47619047619048|-189.74358974358975|-180.21978021978023
1330,2026-02-27 00:10:40,-176.55677655677655|-178.75457875457874|-167.03296703296704|-176.55677655677655|-177.28937728937728
1331,2026-02-27 00:10:40,-171.42857142857142|-172.8937728937729|-154.57875457875457|-156.04395604395606|-148.71794871794873
1332,2026-02-27 00:10:40,-147.25274725274724|-153.1135531135531|-142.12454212454213|-146.5201465201465|-130.4029304029304
1333,2026-02-27 00:10:40,-109.15750915750915|-120.14652014652015|-106.22710622710623|-63.73626373626374|-34.43223443223443
1334,2026-02-27 00:10:40,-40.29304029304029|-67.3992673992674|-94.50549450549451|-130.4029304029304|-132.6007326007326
1335,2026-02-27 00:10:40,-120.14652014652015|-122.34432234432235|-119.41391941391942|-121.6117216117216|-113.55311355311355
1336,2026-02-27 00:10:40,-109.15750915750915|19.78021978021978|487.1794871794872|1499.6336996336997|1499.6336996336997
1337,2026-02-27 00:10:40,671.7948717948718|-580.952380952381|-683.5164835164835|-352.3809523809524|-145.05494505494505
1338,2026-02-27 00:10:40,-106.22710622710623|-108.42490842490842|-95.23809523809524|-79.85347985347985|-66.66666666666667
1339,2026-02-27 00:10:40,-52.014652014652015|-49.08424908424909|-32.234432234432234|-19.78021978021978|5.128205128205129
1340,2026-02-27 00:10:40,28.571428571428573|40.29304029304029|65.93406593406593|81.31868131868131|109.89010989010988
1341,2026-02-27 00:10:40,139.19413919413918|172.16117216117217|220.51282051282053|261.53846153846155|316.4835164835165
1342,2026-02-27 00:10:40,388.27838827838826|441.75824175824175|503.2967032967033|549.4505494505495|580.952380952381
1343,2026-02-27 00:10:40,580.2197802197802|561.9047619047619|537.7289377289377|450.54945054945057|334.7985347985348
1344,2026-02-27 00:10:40,201.46520146520146|62.27106227106227|-59.34065934065934|-164.10256410256412|-225.64102564102564
1345,2026-02-27 00:10:40,-265.9340659340659|-298.16849816849816|-319.4139194139194|-341.3919413919414|-340.65934065934067
1346,2026-02-27 00:10:40,-339.9267399267399|-334.7985347985348|-320.8791208791209|-323.0769230769231|-307.6923076923077
1347,2026-02-27 00:10:40,-295.97069597069594|-293.7728937728938|-276.1904761904762|-290.84249084249086|-284.24908424908426
1348,2026-02-27 00:10:40,-270.3296703296703|-273.2600732600733|-267.3992673992674|-272.5274725274725|-270.3296703296703
