Packet_Number,Timestamp,Data
447,2026-02-26 22:18:24,[109619|0]
448,2026-02-26 22:18:25,[109369|0]
449,2026-02-26 22:18:25,[109321|0]
450,2026-02-26 22:18:25,[109392|0]
451,2026-02-26 22:18:25,[109453|0]
452,2026-02-26 22:18:25,[109452|0]
453,2026-02-26 22:18:25,[109481|0]
454,2026-02-26 22:18:25,[109435|0]
455,2026-02-26 22:18:25,[109399|0]
456,2026-02-26 22:18:25,[109432|0]
457,2026-02-26 22:18:25,[109473|0]
458,2026-02-26 22:18:25,[109481|0]
459,2026-02-26 22:18:25,[109548|0]
460,2026-02-26 22:18:25,[109571|0]
461,2026-02-26 22:18:25,[109577|0]
462,2026-02-26 22:18:25,[109602|0]
463,2026-02-26 22:18:25,[109617|0]
464,2026-02-26 22:18:25,[109581|0]
465,2026-02-26 22:18:25,[109669|0]
466,2026-02-26 22:18:25,[109717|0]
467,2026-02-26 22:18:25,[109465|0]
468,2026-02-26 22:18:25,[109170|0]
469,2026-02-26 22:18:25,[109107|0]
470,2026-02-26 22:18:25,[109132|0]
471,2026-02-26 22:18:25,[109180|0]
472,2026-02-26 22:18:25,[109189|0]
473,2026-02-26 22:18:26,[109197|0]
474,2026-02-26 22:18:26,[109178|0]
475,2026-02-26 22:18:26,[109119|0]
476,2026-02-26 22:18:26,[109124|0]
477,2026-02-26 22:18:26,[109181|0]
478,2026-02-26 22:18:26,[109225|0]
479,2026-02-26 22:18:26,[109253|0]
480,2026-02-26 22:18:26,[109287|0]
481,2026-02-26 22:18:26,[109285|0]
482,2026-02-26 22:18:26,[109279|0]
483,2026-02-26 22:18:26,[109317|0]
484,2026-02-26 22:18:26,[109342|0]
485,2026-02-26 22:18:26,[109380|0]
486,2026-02-26 22:18:26,[109420|0]
487,2026-02-26 22:18:26,[109458|0]
488,2026-02-26 22:18:26,[109286|0]
489,2026-02-26 22:18:26,[108971|0]
490,2026-02-26 22:18:26,[108842|0]
491,2026-02-26 22:18:26,[108887|0]
492,2026-02-26 22:18:26,[108941|0]
493,2026-02-26 22:18:26,[108911|0]
494,2026-02-26 22:18:26,[108913|0]
495,2026-02-26 22:18:26,[108928|0]
496,2026-02-26 22:18:26,[108919|0]
497,2026-02-26 22:18:26,[108893|0]
498,2026-02-26 22:18:26,[108927|0]
499,2026-02-26 22:18:27,[108970|0]
500,2026-02-26 22:18:27,[109012|0]
501,2026-02-26 22:18:27,[109046|0]
502,2026-02-26 22:18:27,[109076|0]
503,2026-02-26 22:18:27,[109088|0]
504,2026-02-26 22:18:27,[109114|0]
505,2026-02-26 22:18:27,[109124|0]
506,2026-02-26 22:18:27,[109169|0]
507,2026-02-26 22:18:27,[109212|0]
508,2026-02-26 22:18:27,[109260|0]
509,2026-02-26 22:18:27,[109314|0]
510,2026-02-26 22:18:27,[109223|0]
511,2026-02-26 22:18:27,[108875|0]
512,2026-02-26 22:18:27,[108710|0]
513,2026-02-26 22:18:27,[108736|0]
514,2026-02-26 22:18:27,[108825|0]
515,2026-02-26 22:18:27,[108855|0]
516,2026-02-26 22:18:27,[108888|0]
517,2026-02-26 22:18:27,[108836|0]
518,2026-02-26 22:18:27,[108797|0]
519,2026-02-26 22:18:27,[108799|0]
520,2026-02-26 22:18:27,[108844|0]
521,2026-02-26 22:18:27,[108896|0]
522,2026-02-26 22:18:27,[108896|0]
523,2026-02-26 22:18:28,[108948|0]
524,2026-02-26 22:18:28,[108966|0]
525,2026-02-26 22:18:28,[109005|0]
526,2026-02-26 22:18:28,[109073|0]
527,2026-02-26 22:18:28,[109093|0]
528,2026-02-26 22:18:28,[109125|0]
529,2026-02-26 22:18:28,[109170|0]
530,2026-02-26 22:18:28,[109184|0]
531,2026-02-26 22:18:28,[109265|0]
532,2026-02-26 22:18:28,[109265|0]
533,2026-02-26 22:18:28,[108952|0]
534,2026-02-26 22:18:28,[108695|0]
535,2026-02-26 22:18:28,[108657|0]
536,2026-02-26 22:18:28,[108703|0]
537,2026-02-26 22:18:28,[108766|0]
538,2026-02-26 22:18:28,[108777|0]
539,2026-02-26 22:18:28,[108793|0]
540,2026-02-26 22:18:28,[108773|0]
541,2026-02-26 22:18:28,[108738|0]
542,2026-02-26 22:18:28,[108745|0]
543,2026-02-26 22:18:28,[108833|0]
544,2026-02-26 22:18:28,[108880|0]
545,2026-02-26 22:18:28,[108937|0]
546,2026-02-26 22:18:28,[108977|0]
547,2026-02-26 22:18:28,[109009|0]
548,2026-02-26 22:18:29,[109007|0]
549,2026-02-26 22:18:29,[109055|0]
550,2026-02-26 22:18:29,[109100|0]
551,2026-02-26 22:18:29,[109148|0]
552,2026-02-26 22:18:29,[109193|0]
553,2026-02-26 22:18:29,[109239|0]
554,2026-02-26 22:18:29,[109247|0]
555,2026-02-26 22:18:29,[109009|0]
556,2026-02-26 22:18:29,[108713|0]
557,2026-02-26 22:18:29,[108623|0]
558,2026-02-26 22:18:29,[108672|0]
559,2026-02-26 22:18:29,[108727|0]
560,2026-02-26 22:18:29,[108721|0]
561,2026-02-26 22:18:29,[108766|0]
562,2026-02-26 22:18:29,[108736|0]
563,2026-02-26 22:18:29,[108703|0]
564,2026-02-26 22:18:29,[108721|0]
565,2026-02-26 22:18:29,[108788|0]
566,2026-02-26 22:18:29,[108814|0]
567,2026-02-26 22:18:29,[108889|0]
568,2026-02-26 22:18:29,[108943|0]
569,2026-02-26 22:18:29,[108990|0]
570,2026-02-26 22:18:29,[108999|0]
571,2026-02-26 22:18:29,[109028|0]
572,2026-02-26 22:18:29,[109028|0]
573,2026-02-26 22:18:29,[109102|0]
574,2026-02-26 22:18:30,[109152|0]
575,2026-02-26 22:18:30,[109226|0]
576,2026-02-26 22:18:30,[109142|0]
577,2026-02-26 22:18:30,[108823|0]
578,2026-02-26 22:18:30,[108609|0]
579,2026-02-26 22:18:30,[108671|0]
580,2026-02-26 22:18:30,[108775|0]
581,2026-02-26 22:18:30,[108843|0]
582,2026-02-26 22:18:30,[108889|0]
583,2026-02-26 22:18:30,[108853|0]
584,2026-02-26 22:18:30,[108783|0]
585,2026-02-26 22:18:30,[108792|0]
586,2026-02-26 22:18:30,[108849|0]
587,2026-02-26 22:18:30,[108908|0]
588,2026-02-26 22:18:30,[108986|0]
589,2026-02-26 22:18:30,[109029|0]
590,2026-02-26 22:18:30,[109030|0]
591,2026-02-26 22:18:30,[109068|0]
592,2026-02-26 22:18:30,[109098|0]
593,2026-02-26 22:18:30,[109133|0]
594,2026-02-26 22:18:30,[109192|0]
595,2026-02-26 22:18:30,[109106|0]
596,2026-02-26 22:18:30,[108753|0]
597,2026-02-26 22:18:30,[108614|0]
598,2026-02-26 22:18:31,[108637|0]
599,2026-02-26 22:18:31,[108722|0]
600,2026-02-26 22:18:31,[108777|0]
601,2026-02-26 22:18:31,[108802|0]
602,2026-02-26 22:18:31,[108765|0]
603,2026-02-26 22:18:31,[108737|0]
604,2026-02-26 22:18:31,[108757|0]
605,2026-02-26 22:18:31,[108798|0]
606,2026-02-26 22:18:31,[108873|0]
607,2026-02-26 22:18:31,[108924|0]
608,2026-02-26 22:18:31,[108956|0]
609,2026-02-26 22:18:31,[109014|0]
610,2026-02-26 22:18:31,[109036|0]
611,2026-02-26 22:18:31,[109055|0]
612,2026-02-26 22:18:31,[109086|0]
613,2026-02-26 22:18:31,[109121|0]
614,2026-02-26 22:18:31,[109144|0]
615,2026-02-26 22:18:31,[108915|0]
616,2026-02-26 22:18:31,[108607|0]
617,2026-02-26 22:18:31,[108484|0]
618,2026-02-26 22:18:31,[108547|0]
619,2026-02-26 22:18:31,[108583|0]
620,2026-02-26 22:18:31,[108572|0]
621,2026-02-26 22:18:31,[108611|0]
622,2026-02-26 22:18:31,[108611|0]
623,2026-02-26 22:18:32,[108587|0]
624,2026-02-26 22:18:32,[108594|0]
625,2026-02-26 22:18:32,[108624|0]
626,2026-02-26 22:18:32,[108704|0]
627,2026-02-26 22:18:32,[108758|0]
628,2026-02-26 22:18:32,[108802|0]
629,2026-02-26 22:18:32,[108829|0]
630,2026-02-26 22:18:32,[108847|0]
631,2026-02-26 22:18:32,[108861|0]
632,2026-02-26 22:18:32,[108891|0]
