Packet_Number,Timestamp,Data
2016,2026-02-02 14:22:05,[156.7765567765568|112.82051282051282|121.6117216117216|73.99267399267399|60.8058608058608]
2017,2026-02-02 14:22:05,[-12.454212454212454|-79.12087912087912|-122.34432234432235|-180.95238095238096|-150.1831501831502]
2018,2026-02-02 14:22:05,[-189.74358974358975|-201.46520146520146|-188.2783882783883|-227.83882783882783|-191.2087912087912]
2019,2026-02-02 14:22:05,[-201.46520146520146|-194.87179487179486|-164.10256410256412|-189.74358974358975|-154.57875457875457]
2020,2026-02-02 14:22:05,[-164.83516483516485|-178.02197802197801|-144.32234432234432|-175.0915750915751|-141.3919413919414]
2021,2026-02-02 14:22:05,[-205.12820512820514|-156.04395604395606|-142.85714285714286|-170.6959706959707|-147.98534798534797]
2022,2026-02-02 14:22:05,[-191.94139194139194|-158.97435897435898|-123.07692307692308|-178.02197802197801|-148.71794871794873]
2023,2026-02-02 14:22:05,[-177.28937728937728|-164.83516483516485|-142.12454212454213|-169.23076923076923|-132.6007326007326]
2024,2026-02-02 14:22:05,[-178.02197802197801|-178.02197802197801|-112.08791208791209|-169.23076923076923|-134.7985347985348]
2025,2026-02-02 14:22:05,[-144.32234432234432|-152.38095238095238|-131.13553113553112|-172.16117216117217|-110.62271062271063]
2026,2026-02-02 14:22:05,[-132.6007326007326|-168.4981684981685|-112.08791208791209|-132.6007326007326|-107.6923076923077]
2027,2026-02-02 14:22:05,[-172.16117216117217|-136.996336996337|-85.71428571428571|-131.13553113553112|-101.83150183150182]
2028,2026-02-02 14:22:05,[-76.92307692307692|-78.3882783882784|-61.53846153846154|-97.43589743589743|-49.08424908424909]
2029,2026-02-02 14:22:05,[-120.87912087912088|-122.34432234432235|-100.36630036630036|-121.6117216117216|-101.83150183150182]
2030,2026-02-02 14:22:05,[-148.71794871794873|-103.2967032967033|-122.34432234432235|-166.3003663003663|-50.54945054945055]
2031,2026-02-02 14:22:05,[246.8864468864469|674.7252747252747|699.6336996336996|120.87912087912088|-273.2600732600733]
2032,2026-02-02 14:22:05,[-287.9120879120879|-203.66300366300365|-64.46886446886447|-102.56410256410257|-84.98168498168498]
2033,2026-02-02 14:22:05,[-126.73992673992674|-76.92307692307692|-56.41025641025641|-76.92307692307692|-41.75824175824176]
2034,2026-02-02 14:22:06,[-71.06227106227107|-52.014652014652015|-18.315018315018314|-43.223443223443226|-25.641025641025642]
2035,2026-02-02 14:22:06,[-36.63003663003663|6.593406593406593|38.095238095238095|8.058608058608058|37.362637362637365]
2036,2026-02-02 14:22:06,[23.44322344322344|90.84249084249085|147.25274725274724|104.76190476190476|156.7765567765568]
2037,2026-02-02 14:22:06,[171.42857142857142|160.43956043956044|177.28937728937728|116.48351648351648|110.62271062271063]
2038,2026-02-02 14:22:06,[86.44688644688645|-6.593406593406593|-40.29304029304029|-101.83150183150182|-103.2967032967033]
2039,2026-02-02 14:22:06,[-195.6043956043956|-195.6043956043956|-192.67399267399267|-208.7912087912088|-169.23076923076923]
2040,2026-02-02 14:22:06,[-191.2087912087912|-189.74358974358975|-180.21978021978023|-201.46520146520146|-134.7985347985348]
2041,2026-02-02 14:22:06,[-161.17216117216117|-173.62637362637363|-129.67032967032966|-189.74358974358975|-141.3919413919414]
2042,2026-02-02 14:22:06,[-194.87179487179486|-160.43956043956044|-132.6007326007326|-200.0|-107.6923076923077]
2043,2026-02-02 14:22:06,[-134.06593406593407|-183.15018315018315|-169.23076923076923|-182.41758241758242|-121.6117216117216]
2044,2026-02-02 14:22:06,[-136.996336996337|-178.75457875457874|-147.25274725274724|-145.78754578754578|-155.3113553113553]
2045,2026-02-02 14:22:06,[-205.86080586080587|-155.3113553113553|-144.32234432234432|-159.7069597069597|-115.01831501831502]
2046,2026-02-02 14:22:06,[-144.32234432234432|-161.17216117216117|-173.62637362637363|-120.87912087912088|-88.64468864468864]
2047,2026-02-02 14:22:06,[-148.71794871794873|-161.17216117216117|-112.08791208791209|-144.32234432234432|-111.35531135531136]
2048,2026-02-02 14:22:06,[-176.55677655677655|-122.34432234432235|-95.97069597069597|-137.72893772893772|-78.3882783882784]
